,productId,title,userId,profileName,score,text,Time,ip,time,Annotation,Actual_True,Outcome,res
305,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A30PZ4IT4Q0YX3,"G. A. Subramanian ""GKS""",2,"I got Razr for my wife, along with a LG VX8300 for myself. Must say Razr disappointed me. I think the audio quality is very poor, the opening and closing of the phone with one hand can sometimes become tricky with the constant fear of dropping it. Somehow gives u a feel of very flimsy and easily breakable phone. Verizon has disabled all the nice features, including the Bluetooth which has made transferring all the numbers a night mare. The LG vx8300 started communicating with my old Motorola v505 and I transferred all my numbers within 15 minutes without a hassle. The battery life also is also not that great.Overall, its stylish, cool...whatever, but it lacks the utility and sturdy feel to make it the phone of choice, well at least for me.",02-09-2006 00:00,212.79.112.0/22,1157155200,0,0,TN,0.06168224299065424
306,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A30PZ4IT4Q0YX3,"G. A. Subramanian ""GKS""",1,"I don't suggest buying this. I have a Motorola RAZR V3m Silver Phone (Verizon Wireless) and I wish I hadn't gotten it.Verizon Wireless uses their proprietary software to lock away features that come standard in Motorola RAZRs.* So you can't get ringtones or music onto your phone unless you spend money through their proprietary V-Cast system. That's right, no copying from your PC to your phone.* You can't download pictures to your computer. They suggest e-mailing it to yourself.* You can't upload pictures to your phone unless you (yes, you guessed it) use their service.Lastly - and I've called and checked with their technician on this - there is NO WAY to copy all of your text messages from your phone to your PC. So if you've been texting up a storm and you want to save them, sorry.I've tried buying a USB plug that connects between my RAZR and my PC. I've even purchased two different brands of software at Fry's Electronics that's supposed to enable you to transfer stuff easily between phone and PC. Unfortunately, they won't work because my RAZR is from Verizon Wireless. In fact, there are discussions on Web bulletin boards on hacking into your Verizon phone in order to disable Verizon's software locks - just so you can get features that come standard on the Motorola RAZR.In the end, I feel suckered and duped by Verizon. I'd rather get a product that lets you do all of the above for free.",23-06-2007 00:00,93.183.128.0/18,1134432000,1,1,FP,0.26168224299065423
307,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A30PZ4IT4Q0YX3,"G. A. Subramanian ""GKS""",2,"Motorola produced a great phone here. It's very thin, not even noticeable in my pants pocket until I reach in and ""feel around"" for it. The phone part works fine, it offers Bluetooth headset support, doesn't have an ugly antenna sticking out, has a speakerphone coming out the rear end that sorta works (nothing like the LG 4650), offers a color LCD on the front panel, has a built-in camera (that, unfortunately, looks awful), charges and connects to a PC via USB, and offers EDVO high-speed internet access for its built-in web browser.And then Motorola took the device and sold it to Verizon Wireless. Verizon then passed it to their profiteering executives and evaluated the feature set. ""File transfer? Kill it! Forget about transferring memos and photos from the phone; make 'em pay messaging fees to e-mail that crap to their home computers. Nobody needs to transfer binary stuff unless they're going to save photos taken with the camera, in which case our e-mail system works FINE, screw USB and Bluetooth. As for bringing stuff up to the device, call it a music phone, build it around music, but make 'em pay. Yeah, paint the whole user interface blood-red and put 'V-Cast' graffiti all over it. Make 'em download songs for $2 per song. But don't let 'em actually use stereo Bluetooth heaphones for listening to music. No, make 'em use the speakerphone for the music. It's OUR phone, anyway, and we can dictate what our customers can and can't do all we want. Oh, and national access? Kill it! Broadband access? Hahaha!! Come to think of it, to top it all off, just let them burn in hell if they ever do anything USEFUL with the phone besides use it as a phone, take crappy pictures that can only be stored locally or be sent via e-mail, or download music off of V-Cast. All those other features... kill 'em, and void the warranty if the user even attempts to enable ANYTHING we disabled.""""Good call, sir. Good money.""Overall, I was completely stoked about this phone when I ordered it and was waiting for it to arrive. I got it free with the ""new every 2"" plan from Verizon Wireless, but have spent well over $100 to $150 on accessories including Bluetooth stereo headphones which the device DOESN'T SUPPORT for stereo music playback (everything goes through speakerphone). I have also pounded my head against the computer for days trying to get it to sync to the PC using the Sync Music feature, but every time I run Sync it reverts back from Portable Device to Modem even immediately after Windows Media Player recognizes it. Obviously a glitch in the V-Cast software, but who cares? Not Verizon!!I am going to consider putting this phone out on eBay and reverting to my old crappy LG phone.",02-10-2006 00:00,212.95.160.0/19,1159747200,0,0,TN,0.06168224299065424
308,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A30PZ4IT4Q0YX3,"G. A. Subramanian ""GKS""",1,"This phone is a disaster. Please read this and rate well and keep it at the top so that others can be fairly warned before buying (or not, hopefully!)Barring the keypad defectiveness for which I've had NO END of hassle with amazon in trying to 1. get a replacement phone sent 2. get the rebates which are now expired due to the time it took to get the replacement and 3. hassle with VERIZON over the same things, here is my evaluation of this phone:I thought something was WRONG with this phone, the way it drains the battery. This is the most important flaw. I've never seen a phone that eats battery as this one does. (Amazon negative: When I called Amazon to return it, I tried to EXCHANGE it for a different one and THEY DON'T EXCHANGE CELL PHONES. Let everyone be aware and ware of this. NO CELL PHONE EXCHANGES. They will REPLACE a phone if it is defective, but no EXCHANGES! They don't say that when you purchase.) I am now buying an extended battery (AND a new door, you have to buy the door for the pink one separately because they don't sell it anywhere else than Motorola Website) for a total of about 65$ more.Secondly, both Razrs (the original and replacement) experience keypad freezing. The replacement only once, when typing a txt msg. The original would freeze continually, once it froze when the alarm clock was going off and I had to take the battery out for it to stop!Third: The sound. The volume when in a call is really bad. It is so very hard to hear on this phone, with the volume turned all the way up.Fourth: you can't CHARGE the phone and talk on a 2.5mm headset at the same time. This phone has ONE mini-USB port and comes with a wall-charger and an adapter for a 2.5mm headset. But if you have a 2.5mm headset because you don't like Bluetooth (because it's yet another gadget you can't hear very well on and can't remember to charge), no charging the phone while you talk!Fifth: the way Verizon ties up the ability to use this phone is SHOCKING. They seriously are vultures about it. They try to make you pay for everything they can, mobile office kits, ringtones, downloading photos to your phone or sending. It's 25 cents per picture message unless you have a picture message plan!! (DON'T BUY MOBILE OFFICE KIT (another 40$), instead buy a microSD card and reader and get the pictures and txt items from there).I hope that if you are thinking of 1. verizon or 2. motorola razr you will think again, because you are asking for hassle, stress, a phone that ALWAYS needs charging and makes you nervous to talk because it will drain the battery. Please get a better phone, a better service provider !!",13-09-2006 00:00,212.104.96.0/19,1158105600,0,1,FN,0.26168224299065423
309,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A30PZ4IT4Q0YX3,"G. A. Subramanian ""GKS""",1,"This is a good phone that was messed up by Verizon.You can't transfer your files from the phone to your computer. Verizon wants you to pay them for the privelage and use their network to transfer.If you were to ever call them and ask them about it they are GREAT at Passing the buck.Even though you may have bought the phone in a verizon store from verizon they say it is motorolla's fault that you can't transfer your pictures. Despite the fact that their version of the RAZR is the only version that is crippled in this way.Furthermore they have made it so that you can't change the red colors that permeate the interface. This is just adding insult to injury. If you want to add your own custom ringtones, there are two ways, the easiest of course is to pay verizon money to send it to your phone. Other ways are hacks that sometimes work and sometimes don't. Also you can't make the phone vibrate and ring at the same time. My ancient nokia, that I had in 2000 did this and so has every other phone I've owned since. I don't even understand why Verizon would disable this.There is one feature I'm am not totally happy with, that is not Verizons fault(as far as I know, but I wouldn't be surprised). The camera takes the crappy pictures you would expect from a phone. Unless your hands are shaky like mine. In that case it will take pictures even crappier than what you would expect from a phone.The phone itself is slick. It's thin, the ergonomics are better than any other. Verizons voice calling features are great. The fact that the address book interface is clunky doesn't matter one bit when you can just tell your phone who to call. You can whip it out and dial all with one hand. Then have it on the speaker phone while you are waiting for someone to pick up. As a phone it's hard to beat, but these days I think we are allowed to expect more.The saddest part is that it's my favorite phone from the company with the best network, you really can't win.",29-09-2006 00:00,212.116.128.0/19,1159488000,0,0,FN,0.26168224299065423
310,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A30PZ4IT4Q0YX3,"G. A. Subramanian ""GKS""",1,"I have had the V3m for about a year. Sorry I bought it from Verizon. Can't wait until my contract is up. Same complaint as other reviews - disabled multimedia features. In addition, I like to carry it in my pocket - without the case. That's why I bought a thin phone - no bulge in pocket. But when you take the phone out of your pocket, sometimes the protruding buttons on the side activate the speakerphone or change the answer mode. A real pain. The buttons should be recessed.",08-03-2008 00:00,93.183.128.0/18,1134432000,1,1,FP,0.26168224299065423
311,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A30PZ4IT4Q0YX3,"G. A. Subramanian ""GKS""",3,"I just upgraded to this Motorola Razr. Like most of you, when this came out I really, really wanted one, but they were just too pricey. Now the price is within reason, so I went for it and extended my plan.I'm not sure what all the complaints are about. The phone is very thin and once in your pocket you hardly know it's there, and the lack of an external antenna makes it much easier to get out of your pocket. It has a nice feel to it and is wide enough so it doesn't feel like a toy. I have very small hands and have little trouble working everything with one hand. The ""flat"" buttons don't bother me, but I wish the OK button in the middle of the toggle ring was raised up just a bit. I find myself using my thumbnail to press it.I'm having no trouble with hearing people, and the ringers are just loud enough for me. The complaint about several button being located on the flip up cover are not a real problem. If they were on the lower part of the phone you would be pressing them all the time.Yes, the screen is difficult to see in bright daylight, but aren't they all, including most cameras and PDA's.The voice activation feature worked right away, after installing some contacts, and made few mistakes.I also got the GPS Maps feature and the Web option. I have not had a chance to really test the GPS, but it did locate my position within a house or two. The Web option seems to work very well and I was able to get lots of info quite easily and rather quickly.I did spend some time with Verizon on the phone to learn how to activate these features and learn how to use them, but I've always found Verizon service to be excellent, and the person stayed with me until I had all the features down.I was told that the Razr has gone through some software changes and unlike the stories I've heard, the top does not feel like it's going to fly off the phone across the room. It feels really solid considering how thin it is.I would say if you've been waiting now is the time. It looks like they've gotten some of the bugs out of the phone, and while it does take awhile to get over the learning curve, for any advance features, I really like this phone a lot.Is it perfect? Not at all, but it is extremely popular, and it's been around long enough so you can find just about anything for this phone on the Net.I would have given it 5 stars, but it's just confusing enough learning how to use it I had to give it 4.Also, like others have said: If you want a decent camera get a decent camera. If you want a decent PDA get a decent PDA. If you want an iPod get an iPod. This is a very good phone with lots of extra features, but it's not perfect. Personally, I don't think the perfect phone exists -- yet.",06-05-2007 00:00,212.122.160.0/19,1178409600,0,0,TN,0.13831775700934576
312,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A30PZ4IT4Q0YX3,"G. A. Subramanian ""GKS""",1,"I ordered one of these phones in December '06; it was defective right out of the box. Returned it and got another, which worked fine for a month. Then the phone would not charge when plugged in. Instead it gave me an ""Unauthorized Charger"" message, even though I was using the factory charger. Verizon would not exchange it even though the phone is supposed to have a one-year warranty. Check online on cell-phone forums and you'll find this is a common problem with RAZRs.",04-04-2007 00:00,212.233.128.0/17,1175644800,0,0,TN,0.26168224299065423
313,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A30PZ4IT4Q0YX3,"G. A. Subramanian ""GKS""",1,"Well...Two of the main differences between Verizon's Razrs, and the ones that come fromT-Mobile, and Cingular are as follows:difference #1:CDMA vs. GSMOnly the Verizon Razr runs on their CDMA network. The CDMA network sucks electricity out of the phone like a vampire!They say: ""200 hours standby"" vs ""400 hours standby"" on a GSM Razr.Your actual time may vary.My actual battery life was: 20 minutes of use within a 28 hour period of standing by, and the phone was beeping loudly that the battery was completely dead! And No, I did not listen to any music, or watch Vcast, or anything like that.difference #2:Bluetooth:Verizon shuts off the OBEX portion of the bluetooth that Motorola put into the phone when they built it.What that means is: You can not transfer anything to or from the handset via bluetooth. Take a picture, or video? Pay us to email it to yourself. Music? Your Own Ringtones? Buy those from us too.One note: I did not get mine from Amazon, I got it from Verizon directly.Verizon's customer service is also very lame. If they ever get my account straightened out, I AM GOING TO get my next phone from Amazon,and it will be from T-Mobile, or Cingular.",28-06-2006 00:00,212.233.128.0/17,1175644800,1,1,FP,0.26168224299065423
314,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),AQQLWCMRNDFGI,Steven A. Peterson,3,"I just upgraded from an older cell phone to this version.Motorola, I know, saw its market share diminish by not upgrading its phones. However, this particular model represents a major improvement for me.It takes a bit to get the functions straight (but, then, I'm a technophobe and not real techno-literate to begin with). However, I have been able to pick up the specifics and choose what options I wish (e.g., answering the phone by simply opening it). I was able to change ringer tones handily; it was easy to program voice mail; it was simple to access the web through the phone.I was even able to send my first text message (yes, I know, primitive).All in all, I'm pretty happy with this. I am well aware that there are much more powerful and fancier cell phones out there. But I prefer something simple and easy to use. And this fills my bill nicely.",23-09-2007 00:00,213.91.128.0/17,1190505600,0,0,FN,0.13831775700934576
315,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A1DR11UIYEP686,"Johnny & Riza ""musician married craftperson""",5,I had a stroke almost two years ago(two years in March). I had to learn how to live in this world with only one side that I can control. this phone is my safty net.I promised my husband that I would always have my cell phone on me and I do. It fits nice in a pocket or a small purse.it cames with some great goodies like a voice recorder so I can leave myself reminders. I even use the date book. I use it so I know what time it is. it's a life saver. Thanks!!The camera is handy also!,08-01-2007 00:00,213.130.64.0/19,1168214400,0,1,FN,0.5383177570093458
316,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A2VUGF2MPQZT4A,Jessica Bradshaw,2,"Good phone, but you really need to reboot it at least once a day or it acts funky. Not terribly sturdy, but thats not really why you buy it either.",10-11-2006 00:00,213.145.96.0/19,1163116800,0,0,FN,0.06168224299065424
317,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A30PZ4IT4Q0YX3,"G. A. Subramanian ""GKS""",1,"Poor reception, drop calls, irritating bleep when battery is low. Image is good",11-01-2007 00:00,213.149.128.0/19,1168473600,0,1,FN,0.26168224299065423
318,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A30PZ4IT4Q0YX3,"G. A. Subramanian ""GKS""",1,"I have had this phone for a week and was about to take it back due to the bad sound quality when the glass window on the outside of it broke. True, I dropped it, but it's amazing that one drop could shatter the window. I looked up this phenomenom on the internet and have found several postings about how fragile the glass is. One person said that it cracked when they pulled it out of their pocket. I had my previous phone for 3 years (not a razr) and dropped it accidentally several times, it did not break once. This phone is not worth the hype. The sound quality is not great and it's much too fragile for real people.",26-07-2006 00:00,212.233.128.0/17,1175644800,1,1,FP,0.26168224299065423
319,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),AFK0YQ3CMG9NH,"Jenny Mulligan ""rcminnc""",3,"The Motorazr V3m is a solid phone- making and recieving calls is easy and effective, the operating system is consistent, and it looks small and stylish on the outside. However, once you go beyond simple phone tasks, things get more complicated.First, the exterior: it is sleek and thin, and looks very good. One problem is that the outside tends to smudge, but this can be corrected by wiping the phone off. The keys are nice, which is amazing because they are so thin. The d-pad in the middle is a little hard to use, though- the phone could have used a little more space around it.As for basic features, almost everything is very accessible and intuitive (with the exception of the camera, which is hard to get to from the menus). The contacts software allows you to add multiple numbers for one entry at once, which is a bonus. Settings are easy to find and change. Messages are straight-foward, however, if you miss more than one message and then say ""yes"" at the screen that asks if you want to check them, you are taken to the newest message, which can be confusing if the earlier message is connected to it.Now, the extra features that Verizon advertises are the disappointing part. I know this is common for phones, but just remember that what is advertised does not come with the phone for free. You must pay pretty hefty fees for web browzing, Vcast (video service), downloading ringtones and using the navigation system. Even the games are only demos and can only be used once. I have tried the navigation software as well as the browser, and both are top-quality. It is up to you to decide whether you want to pay the fees ($10/mth and $6/mth respectively). Music is also difficult to transfer from your PC- I have had no success trying a USB cord I had at home, so you might need to spend another $20 to get the propritary cord. The bluetooth software with the phone does not support file transfer.Overall, a good phone for everyday needs, just make sure you know what you are getting into.",24-05-2007 00:00,213.169.32.0/19,1179964800,0,0,FN,0.13831775700934576
320,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A1YWFQWL51OV3W,l_aurore,3,"I've had this phone for a little under a year now... Here are my biggest pros and cons:Pros:- Good, clear reception- Sleek, slim design (can fit in my pocket yet the numbers are big)- Decent camera (much better than my previous phone)- Good sized display- Time can be told without opening phone- Features are easy to use- Voice recognition works wellCons:- Smaller, sleeker design makes it easier to drop! I use a holder -- it makes the phone a bit thicker, but I have known several people who have cracked the screen or loosened the connection between the two parts just by dropping it once.:)",29-11-2006 00:00,213.191.160.0/19,1164758400,0,0,FN,0.13831775700934576
321,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A8W5F04E18Y1D,Anonymous,3,"UPDATE AFTER USING OVER A MONTH: The phone is too large (it's flat, but over twice the size of my previous free LG phone), and gets in the way when sitting, and especially when driving with a seatbelt (was never a problem with 3 previous phones).ALL the belt-clip holsters for the phone are AWFUL. The phone has dropped out of the holster and onto concrete five times in the first month alone. What was Motorola thinking. I'll never but another phone without first making sure it has a suitable holster.Feature-wise, the camera is a novelty that I've used a handful of times the first week. I dont care about novelties or gimmicks, I care that the signal is clear, and the phone has worked well in that regard.I may ultimately deactivate thie phone and switch back to my old phone; we'll see if it survives a few more falls out of the holster onto concrete.---------Original Review:My ""old"" phone was smaller, this phone is huge. Yes it's flat, but it's almost three times the width.There are too many nonsensical features that do not aid or improve the act of making a phone call (video, camera, music, etc).One surprisingly nice feature is the voice recognition (""Call Joe Mobile"") which works very well. Wouldn't have thought that would be a useful feature, but it works great. The main screen is very good, with plenty of resolution to handle long contact names, and the software displays pseudo scrollbars to indicate more content is offscreen (nice touch).The LCD on the outside is redundant, and removing that should help make the phone smaller (and cheaper).The ""holster"" does not come with the phone, and Verizon wanted twenty bucks. Several types are available online for 1/3 the price, but none of them (including the Verizon version) work as good as the free holster that came with my ""old"" phone.The battery only lasts 2 days (with 1-2 calls a day, and NO game playing or picture taking).While the phone is beautiful, and an engineering design masterpiece (looks sexy), it's too big, and was designed more to look at, than to be carried by a human. It's almost too large for a holster (hits your leg when sitting) and is awkward to hold while making a call. Motorola should look back at their StarTac phone, which was designed with the holster in mind, and was smaller than the RAZR.Overall not bad, but Motorola (and others) could use a ""less is more"" approach to their phones.",10-08-2006 00:00,213.191.192.0/19,1155168000,0,0,FN,0.13831775700934576
322,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),ARWEQVFXDMMVL,Dittohead,1,"WARNING! Before you buy this phone for Verizon, I have to warn you - the picture transfer and mp3/ringtone transfer are disabled. From what I understand, Verizon is the ONLY company that does this, which forces you to use their own service and pay their fees.Their own ad copy in this very item (above) says ""It also supports polyphonic ringtones as well as MP3 ringers, allowing you to use portions of your favorite songs to alert you to incoming calls.""Yeah. They don't tell you that you can't transfer without using their high-fee data service. With everyone else, you can just connect the phone to a cable.If you want a RAZR phone - do NOT get one from Verizon!",06-02-2008 00:00,213.214.64.0/19,1202256000,0,0,TN,0.26168224299065423
323,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A1KUL4JTFSBHMW,"M. Ritzler ""I &#60;3 paintball- her son evan""",4,"Alright everyone, so pretty much, this phone is possibly the only indestructible phone i've ever had. its been through the washing machine for full 60 minute cycles around 2 or 3 times, went swimming in the cheseapeake bay, daytona beach, and pretty much the whole eastern seaboard. My phone has been hit with over 3000 paintballs, and list goes on.Pros- * It may only be mine but its literally indestructible* Battery for the first six months lasts around over 2 weeks* Fail safe with the battery, that whenever hit to hard or in the wrong way, it comes out. But nly at a set limit of course, and it also only does it for instance when thrown out of a lacrosse stick.Cons- * My sister had one, she ended up running it over, and it destroyed the screen.* Theres only two colors* Battery after six months NEEDS to be replaced for it dies alot.",21-10-2007 00:00,213.222.32.0/19,1192924800,0,0,TN,0.33831775700934574
324,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A30PZ4IT4Q0YX3,"G. A. Subramanian ""GKS""",1,"this phone is more design than functionality. the slim body fits easily in a pocket or purse, and the shape of the phone makes it easy to hold while walking or talking. its a trendy phone. good battery life and quality speaker/microphone make it an easy use.the cons:speakerphone isn't loud enough...but is it ever?navigating through the interface on this phone takes ages. i've gotten all four of the software updates and this problem still isn't fixed.the iTap quick type for text messaging is a little more difficult to learn than the t9 i've used previously on LG.overall, this is a decent phone, especially because verizon promotes it in free offers. i wouldn't pay a dime extra for it.",01-04-2007 00:00,213.226.0.0/18,1175385600,0,1,FN,0.26168224299065423
325,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A1WGVZXMNLH4LF,tbone2,2,"I got this phone from my parents for christmas. Over the past few months I have found some good things and some bad things about the v3m from vz wireless.Pros: Cool phone, very thin, sleek, great sound quality and I really like the razr's aluminumish keypad design.Cons: Verizon strips this phone to a bare minimum. Everything that you want extra costs, I thought that this phone worked as an mp3 player that is EASY to figure out, vz hates mac. I tried so many diferent things to get mac items on this phone and all of them failed.Summary (for those who didn't bother to read the above): cool looking phone, great potential, crapy features.",15-02-2007 00:00,213.231.128.0/18,1171497600,0,0,TN,0.06168224299065424
326,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A2QCS1A0Y0PC0A,Mary Lou Mccann,4,"I LOVED this phone. I have had many phones over the years but this one has so far been my absolute favorite. I have always favored Motorola phones over LG ones, but this phone was, oh, just amazing.It was so durable. I lost count how many times I dropped it, and it only had one scratch. I have had my friends complain that its snapped in half on them and other things along those lines, but that never happened to me. I dropped it once and them stepped on it by accident- its still in excellent shape.THe features that were on the phone were great and it was amazing. I only ha done complaint about the phone that was not Motorola's fault. It was actually Verizon's. They took out some of the amazing features it was capable of.Unfortuneatly, the phone's screen got messed up somehow and since it wasnt insured I had to get a whole new phone. I would have bought the same phone again, but they changed the color sceme to the silver on the outside, and it turned me off.Now, I see the new RAZR V9m coming out and it also has amazing features and I cannot wait for that phone again, but once again, my complaint with Verizon stands. Some new features like Crystal Talk that would eliminate the background noise was taken off the phone. I do not know why they are buthering perfectly good phones, but I would still buy it and will very much be happy with it.",16-07-2007 00:00,213.240.192.0/18,1184544000,0,0,TN,0.33831775700934574
327,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A1OZYQ4V83X8K4,Brad Hutchinson,1,"Well, after reading good reviews about the Razr in various magazines and online I decided that I would get one since I was switching back to Verizon after having Cingular for 3 years, what a mistake!ProsThere really are no good things about this phone, some may like it because it is thin but I did't even like that aspect.ConsThe first problem I noticed with this phone is that it takes FOREVER to turn on. From the time you press the on button till you can make or receive a call is well over 1 minute. Therefore, if you are like me and don't use your cellphone every minute of your life and actually turn it off every once in a while you better hope you don't need to make an emergency call because you will likely be unconscious before this thing turns on. My 3 year old Nokia I had from Cingular turned on and could place a call within 5 seconds, beat that Razr.The second problem is that when you turn the phone off it makes a stupid sound that cannot be turned off or muted and is quite annoying.The thinness of the phone causes your hand to cramp up after about two minutes of use.The display on this phone sucks and is impossible to see in sunlight no matter which way you try to face it. The outer display doesn't even show when the phone is not in use and gets annoying when you try to use it as a clock and have to open it everytime.Battery life is horrible, it lasted about 1 hour and 15 minutes for me on a fully charged battery until it died, this is unacceptable in my book.Sound quality is very poor and whenever you talk into it you hear your own voice in the ear part of the phone which gets really annoying after about one minute.Reception is certainly not the best, the Motorola E815 that I got now gets full reception in places that this thing couldn't even find a signal.The interface is ugly and cannot be changed the red verizon bars on the top and bottom need to go and I like Motorolas interface much better.The OK button needs to be changed so that it is raised up or something because everytime you try to hit it you end up hitting one of the arrows instead.So there you have it that is why I didn't like this phone at all and returned it after two days for an E815 which by the way I am more than happy with. If you want a phone that makes and receives calls with good clarity and reception (which is what a phone is designed for) this is definitely not for you. I didn't test bluetooth, speaker, games, vcast, mp3 playing, etc. etc. because personally I could care less about those things and want a phone for a phone which this definitly is not.",26-08-2006 00:00,212.233.128.0/17,1175644800,1,1,FP,0.26168224299065423
328,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A2WWGXZ2QP27VX,"Geeky Lion ""Know before you speak""",3,"Problems that some may have had with this phone are just personal ones such as ""can't swim with this phone in my pocket"", ""It's not like my old phone"" and such. Other than that, it doesn't get any better than this. The camera is great with good lighting (as with every camera or video camera). The music player is awesome. The interface takes a little getting used to as with any new device you'll buy. Even the internal speaker sounds good unlike most phones. The only cons such as poor reception, or limitations of use are caused by your location or your provider. Verizon makes up for it by their surprisingly excellent customer service. This phone is built like a tank. I love it!",31-10-2006 00:00,217.10.240.0/20,1162252800,0,0,TN,0.13831775700934576
329,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A1RF5Y2SEN1N5N,C. H. Vandiver,1,When I first saw this phone I just had to have it. I loved that is was so slick and slim. No antenna was a nice plus as well. I really regret buying this phone!!! My biggest upset was the battery life. The day I recieved the phone I charged it and was ready to go. I made one THIRTEEN MIN phone call and it already needed to be charged. I went two or three days with the same thing happening and I finally took it back to the store. They(verizon) told me this was common with this phone and that I would have to buy a new and better $[...] battery. Needless to say I keep the one I had and it hasn't got any better. I only make 4 or 5 calls a day with no more than an hour usage and have to charge it twice a day. I dropped it(on carpet) and the display screen doesnt work anymore. The only upside to this phone is that its slender. I repeat Please Don't Waste Your Money!,21-10-2007 00:00,212.233.128.0/17,1175644800,1,1,TP,0.26168224299065423
330,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A2E22X66GGRHBH,Kristina Diy,4,"I replaced a Motorola v265 with this phone. I was extremely disappointed by the fact that this phone is made of plastic, not metal. The speakerphone is indeed not loud enough; it's quieter than any other speakerphone I've ever heard. The directional pad is too small for my average-sized hands, and requires me to use my fingertips, which is annoying most of the time. The button travel is a bit deep, but I suppose that it prevents accidental pressing.My phone has been hacked as mentioned in other reviews, so I am no longer forced to download ringtone$ and graphic$ from Verizon. Yes, I voided my phone's warranty by doing this, but these phones have been around for years, and they're pretty reliable. I also added a 1GB Micro-SD card, and the phone works fairly well as an MP3 player (playlists are supported). MP3s must be synced from Windows Media Player 10, but it's a very simple process. A standard 5-pin USB cable will allow this phone to interface with a PC.It's best to install a Micro-SD card in this phone with the intention of never removing it. You'll probably damage something while trying. The positive side is that the card will not budge if you drop your phone.The built-in 1.3 megapixel camera compares with my ancient 1.2 megapixel camera. You won't take breathtaking works of art with it, but the picture quality is half-decent. The video camera produces similar webcam-quality results.The real point of this phone is its aesthetic appeal. It's thin enough that you can keep it in your pocket without being bothered by the bulge. It looks good when you pull it out, and the shape and materials feel good when you're using it. It's not cutting-edge anymore, but it costs a lot less than a Blackberry, and if you're willing to hack it (voiding warranty), it provides a satisfying amount of gadgetry.UPDATE: I tried modifying another Razr V3m in an identical fashion. The USB connection was loose, and the phone became disconnected from the computer during the modification. That phone is now a paperweight. Be careful!",26-01-2007 00:00,217.18.240.0/20,1169769600,0,1,FN,0.33831775700934574
331,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),ASZ0SEWH3P9VA,"LLM ""an unhappy customer""",2,"I've owned my V3m for about 6 months now, and I've had no trouble with it at all. My only complaint is with Verizon. Motorola manufactured a phone that can be hooked up to your computer with a simple USB cord, making it easy to load your own pictures, wallpaper, ringtones, or whatever. Verizon has blocked this ability on the phones they sell! They want you to have to pay them to send pictures to yourself, and to have to buy ringtones. Why should I pay them $2 to $3 each for tiny snippets of songs that I already own, or could buy from iTunes for 99 cents for the whole song?!The phone can be hacked (there are instructions all over the net), but you can fry your phone if you don't hack it properly, and the hacking voids your warranty, so if you're not pretty tech-savvy and you really want this phone, I'd STRONGLY advise that you go with another carrier that doesn't disable the phone's capabilities. If I had known this when I bought my phone, that's what I'd have done, and I will be definitely be switching when my contract is up unless Verizon changes their policies.",16-01-2007 00:00,217.30.208.0/20,1168905600,0,0,FN,0.06168224299065424
